research_universe_company_year_id,accession,feature_year,cik10,company_name_historical,historical_sic,research_sector,registrant_role,registrant_role_resolved,joint_filing_flag,accession_registrant_count,eligible_observation_count,xbrl_instance,scope_status,scope_reason,statement_entity_ciks,manual_series_id,manual_evidence,non_operating_issuer_ciks,economic_entity_status,recommended_membership_action,economic_entity_reason,economic_group_id,economic_statement_scope_id,potential_non_operating_finance_registrant
0000894738-2011,0000894738-11-000024,2011,0000894738,EASYLINK SERVICES INTERNATIONAL CORP,7371.0,Technology,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000894738,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000894738,0000894738-11-000024:0000894738,False
0000895516-2011,0000895516-11-000048,2011,0000895516,"SPECTRUM GROUP INTERNATIONAL, INC.",5094.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000895516,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000895516,0000895516-11-000048:0000895516,False
0000896841-2011,0000896841-12-000013,2011,0000896841,"AVID TECHNOLOGY, INC.",3861.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000896841,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000896841,0000896841-12-000013:0000896841,False
0000037472-2011,0000897101-11-001464,2011,0000037472,FLEXSTEEL INDUSTRIES INC,2510.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000037472,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000037472,0000897101-11-001464:0000037472,False
0001488917-2011,0000897101-11-001588,2011,0001488917,"Electromed, Inc.",3845.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001488917,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001488917,0000897101-11-001588:0001488917,False
0000882873-2011,0000897101-11-001608,2011,0000882873,UROLOGIX INC,3845.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000882873,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000882873,0000897101-11-001608:0000882873,False
0000899597-2011,0000899597-11-000018,2011,0000899597,BUCKEYE TECHNOLOGIES INC,2611.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000899597,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000899597,0000899597-11-000018:0000899597,False
0000946842-2011,0000899681-11-000145,2011,0000946842,AMBASSADORS INTERNATIONAL INC,4700.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000946842,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000946842,0000899681-11-000145:0000946842,False
0000906193-2011,0000906193-11-000040,2011,0000906193,KEY TECHNOLOGY INC,3550.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000906193,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000906193,0000906193-11-000040:0000906193,False
0000093456-2011,0000906318-11-000026,2011,0000093456,STANDARD REGISTER CO,2761.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000093456,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000093456,0000906318-11-000026:0000093456,False
0001285236-2011,0000909334-11-000045,2011,0001285236,NITRO PETROLEUM INC.,1000.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001285236,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001285236,0000909334-11-000045:0001285236,False
0001374993-2011,0000909518-11-000124,2011,0001374993,NextWave Wireless Inc.,3663.0,Technology,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001374993,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001374993,0000909518-11-000124:0001374993,False
0000065312-2011,0000910680-11-000376,2011,0000065312,"EnviroStar, Inc.",7200.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000065312,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000065312,0000910680-11-000376:0000065312,False
0000911147-2011,0000911147-12-000003,2011,0000911147,CENTURY CASINOS INC /CO/,7011.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000911147,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000911147,0000911147-12-000003:0000911147,False
0001439971-2011,0000912282-11-000513,2011,0001439971,CIRCLE STAR ENERGY CORP.,7372.0,Technology,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001439971,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001439971,0000912282-11-000513:0001439971,False
0000914122-2011,0000914122-11-000003,2011,0000914122,MFRI INC,3564.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000914122,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000914122,0000914122-11-000003:0000914122,False
0000050292-2011,0000914317-11-000921,2011,0000050292,IEH CORPORATION,3678.0,Technology,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000050292,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000050292,0000914317-11-000921:0000050292,False
0000033533-2011,0000914317-11-001254,2011,0000033533,ESPEY MFG & ELECTRONICS CORP,3679.0,Technology,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000033533,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000033533,0000914317-11-001254:0000033533,False
0000012040-2011,0000914317-11-001658,2011,0000012040,FLANIGANS ENTERPRISES INC,5812.0,Retail,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000012040,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000012040,0000914317-11-001658:0000012040,False
0000915127-2011,0000915127-11-000031,2011,0000915127,PHC INC /MA/,8082.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000915127,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000915127,0000915127-11-000031:0000915127,False
0000915779-2011,0000915779-11-000025,2011,0000915779,DAKTRONICS INC /SD/,3990.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000915779,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000915779,0000915779-11-000025:0000915779,False
0000919175-2011,0000919175-11-000031,2011,0000919175,"Sugarmade, Inc.",5110.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000919175,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000919175,0000919175-11-000031:0000919175,False
0000919628-2011,0000919628-11-000003,2011,0000919628,CKE RESTAURANTS INC,5812.0,Retail,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000919628,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000919628,0000919628-11-000003:0000919628,False
0000921503-2011,0000921503-11-000014,2011,0000921503,BLYTH INC,3990.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000921503,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000921503,0000921503-11-000014:0000921503,False
0000949699-2011,0000921895-11-001781,2011,0000949699,PHARMACYCLICS INC,2834.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000949699,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000949699,0000921895-11-001781:0000949699,False
0001452857-2011,0000921895-12-000606,2011,0001452857,STEEL PARTNERS HOLDINGS L.P.,3390.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001452857,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001452857,0000921895-12-000606:0001452857,False
0000914398-2011,0000922907-11-000393,2011,0000914398,ELECSYS CORP,3679.0,Technology,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000914398,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000914398,0000922907-11-000393:0000914398,False
0000779152-2011,0000926236-11-000072,2011,0000779152,HENRY JACK & ASSOCIATES INC,7373.0,Technology,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000779152,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000779152,0000926236-11-000072:0000779152,False
0000927355-2011,0000927355-11-000016,2011,0000927355,TESSCO TECHNOLOGIES INC,5065.0,Technology,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000927355,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000927355,0000927355-11-000016:0000927355,False
0000730349-2011,0000930413-11-002663,2011,0000730349,TOFUTTI BRANDS INC,2024.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000730349,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000730349,0000930413-11-002663:0000730349,False
0000795212-2011,0000930413-11-002729,2011,0000795212,TRANS WORLD ENTERTAINMENT CORP,5735.0,Retail,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000795212,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000795212,0000930413-11-002729:0000795212,False
0000744187-2011,0000930413-11-002755,2011,0000744187,REX AMERICAN RESOURCES Corp,2860.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000744187,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000744187,0000930413-11-002755:0000744187,False
0000730716-2011,0000930413-11-006001,2011,0000730716,ZYGO CORP,3827.0,Technology,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000730716,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000730716,0000930413-11-006001:0000730716,False
0001420720-2011,0000930413-11-006342,2011,0001420720,"iBio, Inc.",2834.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001420720,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001420720,0000930413-11-006342:0001420720,False
0000316253-2011,0000930413-11-006671,2011,0000316253,ENZO BIOCHEM INC,8071.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000316253,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000316253,0000930413-11-006671:0000316253,False
0000023503-2011,0000930413-11-007405,2011,0000023503,CONOLOG CORP,3679.0,Technology,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000023503,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000023503,0000930413-11-007405:0000023503,False
0000201779-2011,0000931731-11-000149,2011,0000201779,EXCALIBUR INDUSTRIES,1090.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000201779,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000201779,0000931731-11-000149:0000201779,False
0001416299-2011,0000931731-11-000232,2011,0001416299,Avatar Ventures Corp.,3714.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001416299,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001416299,0000931731-11-000232:0001416299,False
0001449097-2011,0000931731-11-000244,2011,0001449097,"ALARMING DEVICES, INC.",5900.0,Retail,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001449097,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001449097,0000931731-11-000244:0001449097,False
